Datetime;Resolution code;Elia Grid Load
2025-12-26T14:30:00+01:00;PT15M;6713.002
2025-12-26T14:15:00+01:00;PT15M;6515.273
2025-12-26T14:00:00+01:00;PT15M;6422.24
2025-12-26T13:45:00+01:00;PT15M;6157.442
2025-12-26T13:30:00+01:00;PT15M;6025.571
2025-12-26T13:15:00+01:00;PT15M;5953.231
2025-12-26T13:00:00+01:00;PT15M;5969.437
2025-12-26T12:45:00+01:00;PT15M;5932.026
2025-12-26T12:30:00+01:00;PT15M;5940.891
2025-12-26T12:15:00+01:00;PT15M;6021.14
2025-12-26T12:00:00+01:00;PT15M;6141.468
2025-12-26T11:45:00+01:00;PT15M;6288.82
2025-12-26T11:30:00+01:00;PT15M;6394.513
2025-12-26T11:15:00+01:00;PT15M;6455.678
2025-12-26T11:00:00+01:00;PT15M;6605.985
2025-12-26T10:45:00+01:00;PT15M;6892.02
2025-12-26T10:30:00+01:00;PT15M;7080.508
2025-12-26T10:15:00+01:00;PT15M;7295.896
2025-12-26T10:00:00+01:00;PT15M;7584.038
2025-12-26T09:45:00+01:00;PT15M;7814.135
2025-12-26T09:30:00+01:00;PT15M;7995.693
2025-12-26T09:15:00+01:00;PT15M;8098.811
2025-12-26T09:00:00+01:00;PT15M;8117.771
2025-12-26T08:45:00+01:00;PT15M;8046.361
2025-12-26T08:30:00+01:00;PT15M;7919.375
2025-12-26T08:15:00+01:00;PT15M;7871.135
2025-12-26T08:00:00+01:00;PT15M;7751.154
2025-12-26T07:45:00+01:00;PT15M;7525.092
2025-12-26T07:30:00+01:00;PT15M;7469.875
2025-12-26T07:15:00+01:00;PT15M;7265.062
2025-12-26T07:00:00+01:00;PT15M;7136.729
2025-12-26T06:45:00+01:00;PT15M;7006.778
2025-12-26T06:30:00+01:00;PT15M;7001.291
2025-12-26T06:15:00+01:00;PT15M;6869.775
2025-12-26T06:00:00+01:00;PT15M;6738.67
2025-12-26T05:45:00+01:00;PT15M;6508.905
2025-12-26T05:30:00+01:00;PT15M;6415.987
2025-12-26T05:15:00+01:00;PT15M;6382.514
2025-12-26T05:00:00+01:00;PT15M;6325.911
2025-12-26T04:45:00+01:00;PT15M;6184.973
2025-12-26T04:30:00+01:00;PT15M;6119.572
2025-12-26T04:15:00+01:00;PT15M;6048.562
2025-12-26T04:00:00+01:00;PT15M;6049.746
2025-12-26T03:45:00+01:00;PT15M;6041.67
2025-12-26T03:30:00+01:00;PT15M;6062.744
2025-12-26T03:15:00+01:00;PT15M;6138.719
2025-12-26T03:00:00+01:00;PT15M;6196.709
2025-12-26T02:45:00+01:00;PT15M;6247.514
2025-12-26T02:30:00+01:00;PT15M;6318.917
2025-12-26T02:15:00+01:00;PT15M;6392.845
2025-12-26T02:00:00+01:00;PT15M;6400.523
2025-12-26T01:45:00+01:00;PT15M;6404.838
2025-12-26T01:30:00+01:00;PT15M;6442.763
2025-12-26T01:15:00+01:00;PT15M;6543.334
2025-12-26T01:00:00+01:00;PT15M;6626.581
2025-12-26T00:45:00+01:00;PT15M;6630.589
2025-12-26T00:30:00+01:00;PT15M;6804.735
2025-12-26T00:15:00+01:00;PT15M;6887.28
2025-12-26T00:00:00+01:00;PT15M;6984.962
2025-12-25T23:45:00+01:00;PT15M;7070.95
2025-12-25T23:30:00+01:00;PT15M;7117.875
2025-12-25T23:15:00+01:00;PT15M;7203.572
2025-12-25T23:00:00+01:00;PT15M;7265.023
2025-12-25T22:45:00+01:00;PT15M;7223.934
2025-12-25T22:30:00+01:00;PT15M;7347.281
2025-12-25T22:15:00+01:00;PT15M;7335.512
2025-12-25T22:00:00+01:00;PT15M;7266.969
2025-12-25T21:45:00+01:00;PT15M;7178.835
2025-12-25T21:30:00+01:00;PT15M;7196.334
2025-12-25T21:15:00+01:00;PT15M;7365.662
2025-12-25T21:00:00+01:00;PT15M;7405.409
2025-12-25T20:45:00+01:00;PT15M;7447.886
2025-12-25T20:30:00+01:00;PT15M;7493.198
2025-12-25T20:15:00+01:00;PT15M;7543.357
2025-12-25T20:00:00+01:00;PT15M;7558.999
2025-12-25T19:45:00+01:00;PT15M;7585.49
2025-12-25T19:30:00+01:00;PT15M;7603.233
2025-12-25T19:15:00+01:00;PT15M;7673.395
2025-12-25T19:00:00+01:00;PT15M;7714.497
2025-12-25T18:45:00+01:00;PT15M;7665.826
2025-12-25T18:30:00+01:00;PT15M;7710.154
2025-12-25T18:15:00+01:00;PT15M;7733.107
2025-12-25T18:00:00+01:00;PT15M;7713.27
2025-12-25T17:45:00+01:00;PT15M;7716.502
2025-12-25T17:30:00+01:00;PT15M;7751.812
2025-12-25T17:15:00+01:00;PT15M;7673.717
2025-12-25T17:00:00+01:00;PT15M;7649.355
2025-12-25T16:45:00+01:00;PT15M;7450.03
2025-12-25T16:30:00+01:00;PT15M;7244.152
2025-12-25T16:15:00+01:00;PT15M;7063.919
2025-12-25T16:00:00+01:00;PT15M;6895.471
2025-12-25T15:45:00+01:00;PT15M;6682.173
2025-12-25T15:30:00+01:00;PT15M;6447.434
2025-12-25T15:15:00+01:00;PT15M;6166.764
2025-12-25T15:00:00+01:00;PT15M;5840.543
2025-12-25T14:45:00+01:00;PT15M;5494.409
2025-12-25T14:30:00+01:00;PT15M;5217.441
2025-12-25T14:15:00+01:00;PT15M;4994.879
2025-12-25T14:00:00+01:00;PT15M;4818.288
2025-12-25T13:45:00+01:00;PT15M;4738.265
2025-12-25T13:30:00+01:00;PT15M;4613.338
2025-12-25T13:15:00+01:00;PT15M;4513.921
2025-12-25T13:00:00+01:00;PT15M;4490.375
2025-12-25T12:45:00+01:00;PT15M;4408.076
2025-12-25T12:30:00+01:00;PT15M;4388.06
2025-12-25T12:15:00+01:00;PT15M;4337.811
2025-12-25T12:00:00+01:00;PT15M;4332.051
2025-12-25T11:45:00+01:00;PT15M;4363.302
2025-12-25T11:30:00+01:00;PT15M;4421.068
2025-12-25T11:15:00+01:00;PT15M;4477.085
2025-12-25T11:00:00+01:00;PT15M;4627.263
2025-12-25T10:45:00+01:00;PT15M;4795.097
2025-12-25T10:30:00+01:00;PT15M;4974.811
2025-12-25T10:15:00+01:00;PT15M;5134.225
2025-12-25T10:00:00+01:00;PT15M;5304.309
2025-12-25T09:45:00+01:00;PT15M;5537.098
2025-12-25T09:30:00+01:00;PT15M;5696.914
2025-12-25T09:15:00+01:00;PT15M;5791.679
2025-12-25T09:00:00+01:00;PT15M;5790.62
2025-12-25T08:45:00+01:00;PT15M;5849.062
2025-12-25T08:30:00+01:00;PT15M;5720.695
2025-12-25T08:15:00+01:00;PT15M;5730.606
2025-12-25T08:00:00+01:00;PT15M;5572.148
2025-12-25T07:45:00+01:00;PT15M;5357.194
2025-12-25T07:30:00+01:00;PT15M;5300.385
2025-12-25T07:15:00+01:00;PT15M;5195.205
2025-12-25T07:00:00+01:00;PT15M;5183.318
2025-12-25T06:45:00+01:00;PT15M;5216.553
2025-12-25T06:30:00+01:00;PT15M;5149.544
2025-12-25T06:15:00+01:00;PT15M;5103.472
2025-12-25T06:00:00+01:00;PT15M;5014.171
2025-12-25T05:45:00+01:00;PT15M;4909.18
2025-12-25T05:30:00+01:00;PT15M;4881.411
2025-12-25T05:15:00+01:00;PT15M;4839.506
2025-12-25T05:00:00+01:00;PT15M;4810.254
2025-12-25T04:45:00+01:00;PT15M;4804.022
2025-12-25T04:30:00+01:00;PT15M;4799.145
2025-12-25T04:15:00+01:00;PT15M;4759.126
2025-12-25T04:00:00+01:00;PT15M;4777.487
2025-12-25T03:45:00+01:00;PT15M;4760.069
2025-12-25T03:30:00+01:00;PT15M;4746.401
2025-12-25T03:15:00+01:00;PT15M;4784.566
2025-12-25T03:00:00+01:00;PT15M;4794.378
2025-12-25T02:45:00+01:00;PT15M;4799.674
2025-12-25T02:30:00+01:00;PT15M;4838.488
2025-12-25T02:15:00+01:00;PT15M;4920.589
2025-12-25T02:00:00+01:00;PT15M;4975.803
2025-12-25T01:45:00+01:00;PT15M;4973.798
2025-12-25T01:30:00+01:00;PT15M;5105.388
2025-12-25T01:15:00+01:00;PT15M;5180.779
2025-12-25T01:00:00+01:00;PT15M;5166.126
2025-12-25T00:45:00+01:00;PT15M;5192.755
2025-12-25T00:30:00+01:00;PT15M;5302.918
2025-12-25T00:15:00+01:00;PT15M;5389.963
2025-12-25T00:00:00+01:00;PT15M;5446.349
2025-12-24T23:45:00+01:00;PT15M;5550.882
2025-12-24T23:30:00+01:00;PT15M;5660.098
2025-12-24T23:15:00+01:00;PT15M;5696.653
2025-12-24T23:00:00+01:00;PT15M;5755.623
2025-12-24T22:45:00+01:00;PT15M;5728.982
2025-12-24T22:30:00+01:00;PT15M;5772.844
2025-12-24T22:15:00+01:00;PT15M;5767.508
2025-12-24T22:00:00+01:00;PT15M;5723.342
2025-12-24T21:45:00+01:00;PT15M;5668.653
2025-12-24T21:30:00+01:00;PT15M;5759.727
2025-12-24T21:15:00+01:00;PT15M;5887.274
2025-12-24T21:00:00+01:00;PT15M;5972.557
2025-12-24T20:45:00+01:00;PT15M;6048.541
2025-12-24T20:30:00+01:00;PT15M;6286.901
2025-12-24T20:15:00+01:00;PT15M;6336.77
2025-12-24T20:00:00+01:00;PT15M;6276.14
2025-12-24T19:45:00+01:00;PT15M;6471.267
2025-12-24T19:30:00+01:00;PT15M;6557.64
2025-12-24T19:15:00+01:00;PT15M;6716.016
2025-12-24T19:00:00+01:00;PT15M;6796.527
2025-12-24T18:45:00+01:00;PT15M;6809.949
2025-12-24T18:30:00+01:00;PT15M;6799.27
2025-12-24T18:15:00+01:00;PT15M;6911.006
2025-12-24T18:00:00+01:00;PT15M;6894.775
2025-12-24T17:45:00+01:00;PT15M;7202.713
2025-12-24T17:30:00+01:00;PT15M;7249.057
2025-12-24T17:15:00+01:00;PT15M;7274.15
2025-12-24T17:00:00+01:00;PT15M;7286.193
2025-12-24T16:45:00+01:00;PT15M;7177.049
2025-12-24T16:30:00+01:00;PT15M;7001.218
2025-12-24T16:15:00+01:00;PT15M;6836.832
2025-12-24T16:00:00+01:00;PT15M;6763.094
2025-12-24T15:45:00+01:00;PT15M;6548.935
2025-12-24T15:30:00+01:00;PT15M;6307.765
2025-12-24T15:15:00+01:00;PT15M;6037.591
2025-12-24T15:00:00+01:00;PT15M;5758.298
2025-12-24T14:45:00+01:00;PT15M;5432.986
2025-12-24T14:30:00+01:00;PT15M;5195.97
2025-12-24T14:15:00+01:00;PT15M;4886.049
2025-12-24T14:00:00+01:00;PT15M;4761.248
2025-12-24T13:45:00+01:00;PT15M;4655.879
2025-12-24T13:30:00+01:00;PT15M;4553.318
2025-12-24T13:15:00+01:00;PT15M;4395.44
2025-12-24T13:00:00+01:00;PT15M;4444.134
2025-12-24T12:45:00+01:00;PT15M;4482.871
2025-12-24T12:30:00+01:00;PT15M;4495.55
2025-12-24T12:15:00+01:00;PT15M;4665.962
2025-12-24T12:00:00+01:00;PT15M;4873.408
2025-12-24T11:45:00+01:00;PT15M;4969.23
2025-12-24T11:30:00+01:00;PT15M;5153.408
2025-12-24T11:15:00+01:00;PT15M;5239.833
2025-12-24T11:00:00+01:00;PT15M;5481.944
2025-12-24T10:45:00+01:00;PT15M;5581.382
2025-12-24T10:30:00+01:00;PT15M;5791.031
2025-12-24T10:15:00+01:00;PT15M;6032.949
2025-12-24T10:00:00+01:00;PT15M;6323.275
2025-12-24T09:45:00+01:00;PT15M;6584.875
2025-12-24T09:30:00+01:00;PT15M;6827.569
2025-12-24T09:15:00+01:00;PT15M;6949.28
2025-12-24T09:00:00+01:00;PT15M;7027.674
2025-12-24T08:45:00+01:00;PT15M;7048.064
2025-12-24T08:30:00+01:00;PT15M;7053.396
2025-12-24T08:15:00+01:00;PT15M;7044.714
2025-12-24T08:00:00+01:00;PT15M;7015.187
2025-12-24T07:45:00+01:00;PT15M;6722.265
2025-12-24T07:30:00+01:00;PT15M;6573.273
2025-12-24T07:15:00+01:00;PT15M;6349.879
2025-12-24T07:00:00+01:00;PT15M;6142.117
2025-12-24T06:45:00+01:00;PT15M;6051.78
2025-12-24T06:30:00+01:00;PT15M;5952.396
2025-12-24T06:15:00+01:00;PT15M;5812.334
2025-12-24T06:00:00+01:00;PT15M;5700.862
2025-12-24T05:45:00+01:00;PT15M;5445.979
2025-12-24T05:30:00+01:00;PT15M;5312.378
2025-12-24T05:15:00+01:00;PT15M;5190.658
2025-12-24T05:00:00+01:00;PT15M;5042.128
2025-12-24T04:45:00+01:00;PT15M;4960.805
2025-12-24T04:30:00+01:00;PT15M;4926.93
2025-12-24T04:15:00+01:00;PT15M;4940.582
2025-12-24T04:00:00+01:00;PT15M;5049.315
2025-12-24T03:45:00+01:00;PT15M;5054.495
2025-12-24T03:30:00+01:00;PT15M;5064.343
2025-12-24T03:15:00+01:00;PT15M;5092.443
2025-12-24T03:00:00+01:00;PT15M;5130.258
2025-12-24T02:45:00+01:00;PT15M;5100.296
2025-12-24T02:30:00+01:00;PT15M;5068.728
2025-12-24T02:15:00+01:00;PT15M;5120.745
2025-12-24T02:00:00+01:00;PT15M;5195.212
2025-12-24T01:45:00+01:00;PT15M;5248.762
2025-12-24T01:30:00+01:00;PT15M;5362.625
2025-12-24T01:15:00+01:00;PT15M;5495.972
2025-12-24T01:00:00+01:00;PT15M;5637.304
2025-12-24T00:45:00+01:00;PT15M;5727.465
2025-12-24T00:30:00+01:00;PT15M;5907.191
2025-12-24T00:15:00+01:00;PT15M;6068.04
2025-12-24T00:00:00+01:00;PT15M;6233.432
2025-12-23T23:45:00+01:00;PT15M;6421.123
2025-12-23T23:30:00+01:00;PT15M;6597.15
2025-12-23T23:15:00+01:00;PT15M;6786.774
2025-12-23T23:00:00+01:00;PT15M;6841.007
2025-12-23T22:45:00+01:00;PT15M;6816.269
2025-12-23T22:30:00+01:00;PT15M;6903.169
2025-12-23T22:15:00+01:00;PT15M;6878.673
2025-12-23T22:00:00+01:00;PT15M;6834.886
2025-12-23T21:45:00+01:00;PT15M;6824.809
2025-12-23T21:30:00+01:00;PT15M;6975.448
2025-12-23T21:15:00+01:00;PT15M;7034.145
2025-12-23T21:00:00+01:00;PT15M;7166.006
2025-12-23T20:45:00+01:00;PT15M;7341.243
2025-12-23T20:30:00+01:00;PT15M;7449.802
2025-12-23T20:15:00+01:00;PT15M;7565.244
2025-12-23T20:00:00+01:00;PT15M;7750.6
2025-12-23T19:45:00+01:00;PT15M;7878.046
2025-12-23T19:30:00+01:00;PT15M;8042.744
2025-12-23T19:15:00+01:00;PT15M;8185.07
2025-12-23T19:00:00+01:00;PT15M;8406.979
2025-12-23T18:45:00+01:00;PT15M;8493.293
2025-12-23T18:30:00+01:00;PT15M;8566.648
2025-12-23T18:15:00+01:00;PT15M;8639.457
2025-12-23T18:00:00+01:00;PT15M;8748.003
2025-12-23T17:45:00+01:00;PT15M;8830.226
2025-12-23T17:30:00+01:00;PT15M;8840.204
2025-12-23T17:15:00+01:00;PT15M;8847.063
2025-12-23T17:00:00+01:00;PT15M;8853.914
2025-12-23T16:45:00+01:00;PT15M;8807.957
2025-12-23T16:30:00+01:00;PT15M;8681.599
2025-12-23T16:15:00+01:00;PT15M;8532.898
2025-12-23T16:00:00+01:00;PT15M;8491.798
2025-12-23T15:45:00+01:00;PT15M;8408.228
2025-12-23T15:30:00+01:00;PT15M;8382.993
2025-12-23T15:15:00+01:00;PT15M;8321.103
2025-12-23T15:00:00+01:00;PT15M;8381.451
2025-12-23T14:45:00+01:00;PT15M;8387.268
2025-12-23T14:30:00+01:00;PT15M;8309.431
2025-12-23T14:15:00+01:00;PT15M;8369.22
2025-12-23T14:00:00+01:00;PT15M;8365.439
2025-12-23T13:45:00+01:00;PT15M;8370.928
2025-12-23T13:30:00+01:00;PT15M;8435.898
2025-12-23T13:15:00+01:00;PT15M;8502.252
2025-12-23T13:00:00+01:00;PT15M;8592.295
2025-12-23T12:45:00+01:00;PT15M;8622.627
2025-12-23T12:30:00+01:00;PT15M;8644.18
2025-12-23T12:15:00+01:00;PT15M;8674.493
2025-12-23T12:00:00+01:00;PT15M;8795.935
2025-12-23T11:45:00+01:00;PT15M;8809.467
2025-12-23T11:30:00+01:00;PT15M;8775.861
2025-12-23T11:15:00+01:00;PT15M;8796.492
2025-12-23T11:00:00+01:00;PT15M;8764.632
2025-12-23T10:45:00+01:00;PT15M;8730.316
2025-12-23T10:30:00+01:00;PT15M;8782.976
2025-12-23T10:15:00+01:00;PT15M;8823.444
2025-12-23T10:00:00+01:00;PT15M;8894.602
2025-12-23T09:45:00+01:00;PT15M;8902.724
2025-12-23T09:30:00+01:00;PT15M;8970.142
2025-12-23T09:15:00+01:00;PT15M;8992.024
2025-12-23T09:00:00+01:00;PT15M;8923.187
2025-12-23T08:45:00+01:00;PT15M;8856.567
2025-12-23T08:30:00+01:00;PT15M;8830.457
2025-12-23T08:15:00+01:00;PT15M;8749.294
2025-12-23T08:00:00+01:00;PT15M;8563.667
2025-12-23T07:45:00+01:00;PT15M;8261.759
2025-12-23T07:30:00+01:00;PT15M;8054.042
2025-12-23T07:15:00+01:00;PT15M;7845.406
2025-12-23T07:00:00+01:00;PT15M;7706.778
2025-12-23T06:45:00+01:00;PT15M;7643.816
2025-12-23T06:30:00+01:00;PT15M;7498.938
2025-12-23T06:15:00+01:00;PT15M;7350.179
2025-12-23T06:00:00+01:00;PT15M;7159.973
2025-12-23T05:45:00+01:00;PT15M;6885.257
2025-12-23T05:30:00+01:00;PT15M;6852.558
2025-12-23T05:15:00+01:00;PT15M;6784.054
2025-12-23T05:00:00+01:00;PT15M;6731.589
2025-12-23T04:45:00+01:00;PT15M;6661.904
2025-12-23T04:30:00+01:00;PT15M;6604.643
2025-12-23T04:15:00+01:00;PT15M;6516.179
2025-12-23T04:00:00+01:00;PT15M;6494.433
2025-12-23T03:45:00+01:00;PT15M;6452.899
2025-12-23T03:30:00+01:00;PT15M;6455.025
2025-12-23T03:15:00+01:00;PT15M;6568.942
2025-12-23T03:00:00+01:00;PT15M;6615.796
2025-12-23T02:45:00+01:00;PT15M;6688.254
2025-12-23T02:30:00+01:00;PT15M;6675.113
2025-12-23T02:15:00+01:00;PT15M;6731.795
2025-12-23T02:00:00+01:00;PT15M;6732.778
2025-12-23T01:45:00+01:00;PT15M;6820.272
2025-12-23T01:30:00+01:00;PT15M;6910.14
2025-12-23T01:15:00+01:00;PT15M;7012.726
2025-12-23T01:00:00+01:00;PT15M;7099.318
2025-12-23T00:45:00+01:00;PT15M;7188.233
2025-12-23T00:30:00+01:00;PT15M;7343.488
2025-12-23T00:15:00+01:00;PT15M;7514.617
2025-12-23T00:00:00+01:00;PT15M;7695.06
2025-12-22T23:45:00+01:00;PT15M;7681.023
2025-12-22T23:30:00+01:00;PT15M;7801.206
2025-12-22T23:15:00+01:00;PT15M;7917.786
2025-12-22T23:00:00+01:00;PT15M;8025.252
2025-12-22T22:45:00+01:00;PT15M;8040.408
2025-12-22T22:30:00+01:00;PT15M;8088.012
2025-12-22T22:15:00+01:00;PT15M;8125.418
2025-12-22T22:00:00+01:00;PT15M;8152.719
2025-12-22T21:45:00+01:00;PT15M;8204.594
2025-12-22T21:30:00+01:00;PT15M;8275.113
2025-12-22T21:15:00+01:00;PT15M;8344.314
2025-12-22T21:00:00+01:00;PT15M;8402.49
2025-12-22T20:45:00+01:00;PT15M;8488.334
2025-12-22T20:30:00+01:00;PT15M;8566.7
2025-12-22T20:15:00+01:00;PT15M;8569.867
2025-12-22T20:00:00+01:00;PT15M;8729.569
2025-12-22T19:45:00+01:00;PT15M;9012.679
2025-12-22T19:30:00+01:00;PT15M;9110.14
2025-12-22T19:15:00+01:00;PT15M;9249.628
2025-12-22T19:00:00+01:00;PT15M;9416.619
2025-12-22T18:45:00+01:00;PT15M;9444.098
2025-12-22T18:30:00+01:00;PT15M;9578.302
2025-12-22T18:15:00+01:00;PT15M;9704.081
2025-12-22T18:00:00+01:00;PT15M;9729.788
2025-12-22T17:45:00+01:00;PT15M;9817.984
2025-12-22T17:30:00+01:00;PT15M;9698.507
2025-12-22T17:15:00+01:00;PT15M;9544.706
2025-12-22T17:00:00+01:00;PT15M;9437.441
2025-12-22T16:45:00+01:00;PT15M;9393.149
2025-12-22T16:30:00+01:00;PT15M;9291.581
2025-12-22T16:15:00+01:00;PT15M;9118.309
2025-12-22T16:00:00+01:00;PT15M;8934.201
2025-12-22T15:45:00+01:00;PT15M;8688.391
2025-12-22T15:30:00+01:00;PT15M;8453.731
2025-12-22T15:15:00+01:00;PT15M;8346.352
2025-12-22T15:00:00+01:00;PT15M;8186.864
2025-12-22T14:45:00+01:00;PT15M;8035.63
2025-12-22T14:30:00+01:00;PT15M;7881.009
2025-12-22T14:15:00+01:00;PT15M;7758.064
2025-12-22T14:00:00+01:00;PT15M;7761.334
2025-12-22T13:45:00+01:00;PT15M;7708.705
2025-12-22T13:30:00+01:00;PT15M;7706.881
2025-12-22T13:15:00+01:00;PT15M;7653.78
2025-12-22T13:00:00+01:00;PT15M;7639.107
2025-12-22T12:45:00+01:00;PT15M;7616.521
2025-12-22T12:30:00+01:00;PT15M;7577.047
2025-12-22T12:15:00+01:00;PT15M;7576.068
2025-12-22T12:00:00+01:00;PT15M;7664.334
2025-12-22T11:45:00+01:00;PT15M;7868.741
2025-12-22T11:30:00+01:00;PT15M;7936.64
2025-12-22T11:15:00+01:00;PT15M;8000.321
2025-12-22T11:00:00+01:00;PT15M;8191.587
2025-12-22T10:45:00+01:00;PT15M;8572.147
2025-12-22T10:30:00+01:00;PT15M;8722.603
2025-12-22T10:15:00+01:00;PT15M;8836.705
2025-12-22T10:00:00+01:00;PT15M;9014.056
2025-12-22T09:45:00+01:00;PT15M;9136.92
2025-12-22T09:30:00+01:00;PT15M;9253.895
2025-12-22T09:15:00+01:00;PT15M;9256.635
2025-12-22T09:00:00+01:00;PT15M;9210.673
2025-12-22T08:45:00+01:00;PT15M;9175.725
2025-12-22T08:30:00+01:00;PT15M;9148.662
2025-12-22T08:15:00+01:00;PT15M;9042.34
2025-12-22T08:00:00+01:00;PT15M;8839.286
2025-12-22T07:45:00+01:00;PT15M;8512.609
2025-12-22T07:30:00+01:00;PT15M;8302.429
2025-12-22T07:15:00+01:00;PT15M;8055.875
2025-12-22T07:00:00+01:00;PT15M;7796.025
2025-12-22T06:45:00+01:00;PT15M;7622.226
2025-12-22T06:30:00+01:00;PT15M;7499.354
2025-12-22T06:15:00+01:00;PT15M;7302.202
2025-12-22T06:00:00+01:00;PT15M;7115.814
2025-12-22T05:45:00+01:00;PT15M;6771.362
2025-12-22T05:30:00+01:00;PT15M;6609.119
2025-12-22T05:15:00+01:00;PT15M;6496.021
2025-12-22T05:00:00+01:00;PT15M;6443.339
2025-12-22T04:45:00+01:00;PT15M;6359.401
2025-12-22T04:30:00+01:00;PT15M;6348.781
2025-12-22T04:15:00+01:00;PT15M;6299.447
2025-12-22T04:00:00+01:00;PT15M;6224.678
2025-12-22T03:45:00+01:00;PT15M;6240.937
2025-12-22T03:30:00+01:00;PT15M;6253.306
2025-12-22T03:15:00+01:00;PT15M;6202.918
2025-12-22T03:00:00+01:00;PT15M;6155.653
2025-12-22T02:45:00+01:00;PT15M;6149.342
2025-12-22T02:30:00+01:00;PT15M;6127.744
2025-12-22T02:15:00+01:00;PT15M;6185.465
2025-12-22T02:00:00+01:00;PT15M;6269.441
2025-12-22T01:45:00+01:00;PT15M;6394.894
2025-12-22T01:30:00+01:00;PT15M;6481.083
2025-12-22T01:15:00+01:00;PT15M;6532.777
2025-12-22T01:00:00+01:00;PT15M;6601.856
2025-12-22T00:45:00+01:00;PT15M;6629.756
2025-12-22T00:30:00+01:00;PT15M;6726.647
2025-12-22T00:15:00+01:00;PT15M;6819.909
2025-12-22T00:00:00+01:00;PT15M;6857.271
2025-12-21T23:45:00+01:00;PT15M;6820.4
2025-12-21T23:30:00+01:00;PT15M;6835.29
2025-12-21T23:15:00+01:00;PT15M;6860.917
2025-12-21T23:00:00+01:00;PT15M;6914.158
2025-12-21T22:45:00+01:00;PT15M;7019.241
2025-12-21T22:30:00+01:00;PT15M;7117.922
2025-12-21T22:15:00+01:00;PT15M;7114.665
2025-12-21T22:00:00+01:00;PT15M;7030.207
2025-12-21T21:45:00+01:00;PT15M;6895.238
2025-12-21T21:30:00+01:00;PT15M;7009.921
2025-12-21T21:15:00+01:00;PT15M;7178.97
2025-12-21T21:00:00+01:00;PT15M;7321.029
2025-12-21T20:45:00+01:00;PT15M;7263.422
2025-12-21T20:30:00+01:00;PT15M;7197.141
2025-12-21T20:15:00+01:00;PT15M;7234.362
2025-12-21T20:00:00+01:00;PT15M;7215.042
2025-12-21T19:45:00+01:00;PT15M;7146.826
2025-12-21T19:30:00+01:00;PT15M;7259.67
2025-12-21T19:15:00+01:00;PT15M;7372.958
2025-12-21T19:00:00+01:00;PT15M;7560.512
2025-12-21T18:45:00+01:00;PT15M;7700.499
2025-12-21T18:30:00+01:00;PT15M;7698.891
2025-12-21T18:15:00+01:00;PT15M;7726.959
2025-12-21T18:00:00+01:00;PT15M;7755.605
2025-12-21T17:45:00+01:00;PT15M;7809.823
2025-12-21T17:30:00+01:00;PT15M;7804.673
2025-12-21T17:15:00+01:00;PT15M;7723.349
2025-12-21T17:00:00+01:00;PT15M;7674.748
2025-12-21T16:45:00+01:00;PT15M;7595.546
2025-12-21T16:30:00+01:00;PT15M;7449.82
2025-12-21T16:15:00+01:00;PT15M;7399.267
2025-12-21T16:00:00+01:00;PT15M;7319.987
2025-12-21T15:45:00+01:00;PT15M;7265.291
2025-12-21T15:30:00+01:00;PT15M;7152.805
2025-12-21T15:15:00+01:00;PT15M;7064.628
2025-12-21T15:00:00+01:00;PT15M;7060.206
2025-12-21T14:45:00+01:00;PT15M;6953.865
2025-12-21T14:30:00+01:00;PT15M;6959.713
2025-12-21T14:15:00+01:00;PT15M;6894.288
2025-12-21T14:00:00+01:00;PT15M;7030.289
2025-12-21T13:45:00+01:00;PT15M;7034.313
2025-12-21T13:30:00+01:00;PT15M;6930.223
2025-12-21T13:15:00+01:00;PT15M;6973.706
2025-12-21T13:00:00+01:00;PT15M;7115.561
2025-12-21T12:45:00+01:00;PT15M;7113.808
2025-12-21T12:30:00+01:00;PT15M;7042.98
2025-12-21T12:15:00+01:00;PT15M;6936.27
2025-12-21T12:00:00+01:00;PT15M;6810.405
2025-12-21T11:45:00+01:00;PT15M;6780.809
2025-12-21T11:30:00+01:00;PT15M;6711.149
2025-12-21T11:15:00+01:00;PT15M;6699.11
2025-12-21T11:00:00+01:00;PT15M;6739.883
2025-12-21T10:45:00+01:00;PT15M;6848.128
2025-12-21T10:30:00+01:00;PT15M;6968.567
2025-12-21T10:15:00+01:00;PT15M;7010.942
2025-12-21T10:00:00+01:00;PT15M;7147.565
2025-12-21T09:45:00+01:00;PT15M;7210.382
2025-12-21T09:30:00+01:00;PT15M;7220.772
2025-12-21T09:15:00+01:00;PT15M;7188.274
2025-12-21T09:00:00+01:00;PT15M;7174.269
2025-12-21T08:45:00+01:00;PT15M;7088.831
2025-12-21T08:30:00+01:00;PT15M;7047.925
2025-12-21T08:15:00+01:00;PT15M;6983.046
2025-12-21T08:00:00+01:00;PT15M;6924.847
2025-12-21T07:45:00+01:00;PT15M;6781.18
2025-12-21T07:30:00+01:00;PT15M;6730.599
2025-12-21T07:15:00+01:00;PT15M;6639.422
2025-12-21T07:00:00+01:00;PT15M;6550.235
2025-12-21T06:45:00+01:00;PT15M;6456.682
2025-12-21T06:30:00+01:00;PT15M;6410.01
2025-12-21T06:15:00+01:00;PT15M;6337.28
2025-12-21T06:00:00+01:00;PT15M;6278.045
2025-12-21T05:45:00+01:00;PT15M;6229.985
2025-12-21T05:30:00+01:00;PT15M;6205.209
